Hecho ID,Customer ID,Product ID,Sales ID
8566,BG-11035,TEC-PH-10002350,134110-10002350-6
8567,BG-11035,OFF-PA-10000697,134110-10000697-1
8568,SV-20365,OFF-PA-10002787,136581-10002787-3
8569,DP-13105,OFF-BI-10004318,162390-10004318-9
8570,DP-13105,OFF-BI-10001721,162390-10001721-2
8571,DP-13105,TEC-CO-10004202,162390-10004202-4
8572,SR-20740,OFF-PA-10003893,162222-10003893-1
8573,BT-11680,TEC-MA-10004679,121629-10004679-9
8574,MS-17770,OFF-PA-10000249,164623-10000249-2
8575,JK-15640,OFF-FA-10000053,159849-10000053-5
8576,ST-20530,OFF-AP-10000804,101273-10000804-1
8577,TS-21505,FUR-FU-10004188,106747-10004188-1
8578,CM-12190,FUR-TA-10004915,146164-10004915-6
8579,CM-12190,OFF-ST-10001228,146164-10001228-3
8580,JW-15955,OFF-LA-10002368,111605-10002368-2
8581,MC-17590,FUR-FU-10003489,130673-10003489-1
8582,MC-17590,OFF-PA-10000289,130673-10000289-1
8583,MC-17590,TEC-AC-10004227,130673-10004227-2
8584,MC-17590,OFF-ST-10000636,130673-10000636-6
8585,MH-17440,OFF-BI-10003676,104808-10003676-1
8586,RD-19720,OFF-BI-10001116,132927-10001116-1
8587,KB-16240,TEC-AC-10003832,162012-10003832-1
8588,KB-16240,OFF-AP-10003040,162012-10003040-1
8589,FC-14335,OFF-ST-10002583,138492-10002583-5
8590,BD-11770,OFF-AR-10002053,145338-10002053-4
8591,FH-14365,OFF-EN-10004846,126676-10004846-7
8592,SO-20335,OFF-EN-10003134,101700-10003134-1
8593,SO-20335,FUR-FU-10001025,101700-10001025-1
8594,PM-19135,TEC-AC-10002567,159667-10002567-1
8595,PM-19135,TEC-PH-10004094,159667-10004094-4
8596,GD-14590,OFF-BI-10004364,111934-10004364-1
8597,GD-14590,OFF-PA-10000474,111934-10000474-3
8598,PA-19060,OFF-BI-10004308,117387-10004308-6
8599,LS-17200,OFF-BI-10002012,141110-10002012-4
8600,LS-17200,OFF-PA-10002586,141110-10002586-1
8601,LS-17200,OFF-AP-10000692,141110-10000692-4
8602,LS-17200,OFF-BI-10001553,141110-10001553-7
8603,JL-15175,TEC-PH-10004908,133949-10004908-4
8604,CA-12310,TEC-AC-10002217,116365-10002217-3
8605,CA-12310,TEC-AC-10002942,116365-10002942-1
8606,CA-12310,TEC-PH-10002890,116365-10002890-1
8607,CM-12160,TEC-AC-10003614,162936-10003614-2
8608,BT-11440,FUR-FU-10002878,151946-10002878-5
8609,BT-11440,OFF-AP-10001626,151946-10001626-1
8610,BT-11440,FUR-BO-10003272,151946-10003272-3
8611,BT-11440,FUR-FU-10002191,151946-10002191-1
8612,SE-20110,TEC-AC-10000682,123624-10000682-8
8613,HG-14965,OFF-AR-10000588,146437-10000588-3
8614,PF-19165,TEC-AC-10002001,138233-10002001-4
8615,BD-11770,OFF-LA-10003720,165918-10003720-7
8616,BD-11770,OFF-BI-10004364,165918-10004364-1
8617,BD-11770,OFF-PA-10000100,165918-10000100-8
8618,BD-11770,OFF-BI-10004826,165918-10004826-3
8619,BT-11395,FUR-TA-10001520,117513-10001520-3
8620,EM-14095,OFF-ST-10001031,132437-10001031-6
8621,LC-17050,FUR-FU-10003878,119319-10003878-3
8622,FH-14275,OFF-AP-10000358,104318-10000358-2
8623,CM-12235,OFF-ST-10000876,114230-10000876-3
8624,FM-14380,OFF-BI-10004224,136147-10004224-1
8625,FM-14380,TEC-AC-10004568,136147-10004568-1
8626,HG-14965,OFF-PA-10000533,156118-10000533-1
8627,AG-10525,OFF-ST-10003638,164084-10003638-7
8628,AG-10525,TEC-AC-10002305,164084-10002305-9
8629,AG-10525,OFF-BI-10000605,164084-10000605-6
8630,AG-10525,FUR-TA-10003569,164084-10003569-4
8631,AG-10525,OFF-FA-10003059,164084-10003059-7
8632,OT-18730,FUR-BO-10004409,107783-10004409-1
8633,OT-18730,OFF-BI-10000545,107783-10000545-1
8634,OT-18730,OFF-AP-10004052,107783-10004052-9
8635,SV-20365,FUR-BO-10001798,159793-10001798-1
8636,JM-16195,OFF-AR-10004010,160094-10004010-1
8637,JM-16195,OFF-ST-10000585,160094-10000585-8
8638,HM-14980,FUR-FU-10000397,151281-10000397-1
8639,PO-19180,TEC-AC-10000736,118346-10000736-3
8640,KC-16675,OFF-BI-10004970,129819-10004970-1
8641,DB-13120,OFF-BI-10000545,148551-10000545-7
8642,SV-20935,OFF-BI-10001670,147767-10001670-6
8643,NS-18640,OFF-FA-10000624,108259-10000624-3
8644,NS-18640,OFF-LA-10002945,108259-10002945-5
8645,NS-18640,OFF-BI-10000315,108259-10000315-3
8646,NS-18640,FUR-FU-10000023,108259-10000023-4
8647,MH-17455,FUR-CH-10004698,113341-10004698-1
8648,RR-19525,FUR-CH-10004477,131842-10004477-9
8649,RH-19555,OFF-ST-10003816,164574-10003816-7
8650,RH-19555,OFF-BI-10002429,164574-10002429-2
8651,RP-19390,OFF-FA-10000840,142769-10000840-5
8652,RP-19390,FUR-FU-10001918,142769-10001918-1
8653,RP-19390,OFF-SU-10001574,142769-10001574-7
8654,RP-19390,TEC-AC-10001606,142769-10001606-1
8655,RP-19390,TEC-AC-10003399,142769-10003399-1
8656,RP-19390,TEC-AC-10000865,142769-10000865-1
8657,RP-19390,OFF-PA-10002923,142769-10002923-4
8658,RP-19390,OFF-AP-10004785,142769-10004785-2
8659,KB-16600,OFF-BI-10003727,168361-10003727-0
8660,MH-17620,OFF-PA-10002246,153185-10002246-3
8661,HZ-14950,FUR-BO-10003965,124765-10003965-7
8662,JG-15160,FUR-FU-10000175,131856-10000175-2
8663,JG-15160,TEC-PH-10001336,131856-10001336-6
8664,JG-15160,OFF-PA-10001954,131856-10001954-1
8665,AB-10165,FUR-FU-10004973,126634-10004973-9
8666,HJ-14875,OFF-SU-10004231,118500-10004231-4
8667,CJ-11875,OFF-AR-10004269,163951-10004269-1
8668,ED-13885,OFF-BI-10004002,149916-10004002-5
8669,ED-13885,TEC-MA-10000752,149916-10000752-1
8670,AI-10855,OFF-PA-10004947,158918-10004947-1
8671,KB-16315,FUR-FU-10004904,159611-10004904-1
8672,KB-16315,OFF-ST-10002790,159611-10002790-1
8673,JS-16030,OFF-FA-10004854,163265-10004854-1
8674,JS-16030,FUR-CH-10004063,163265-10004063-6
8675,JS-16030,OFF-ST-10000642,163265-10000642-5
8676,JS-16030,OFF-AR-10004078,163265-10004078-2
8677,JS-16030,FUR-FU-10004270,163265-10004270-7
8678,PO-18850,FUR-TA-10004607,141705-10004607-5
8679,RD-19810,OFF-BI-10001132,112739-10001132-8
8680,RD-19810,TEC-AC-10001714,112739-10001714-1
8681,JD-15895,OFF-AP-10002945,143805-10002945-2
8682,JD-15895,OFF-SU-10004664,143805-10004664-4
8683,SR-20740,TEC-AC-10002550,133634-10002550-4
8684,TZ-21580,OFF-AR-10002335,101665-10002335-5
8685,TN-21040,TEC-AC-10001445,155446-10001445-2
8686,PW-19030,OFF-ST-10003996,137323-10003996-9
8687,AH-10075,OFF-SU-10003505,144015-10003505-2
8688,AH-10075,OFF-FA-10000624,144015-10000624-1
8689,AH-10075,OFF-PA-10002870,144015-10002870-1
8690,AY-10555,OFF-AR-10002257,101427-10002257-8
8691,SP-20650,TEC-PH-10003580,136770-10003580-2
8692,SP-20650,TEC-PH-10001530,136770-10001530-2
8693,SP-20650,TEC-AC-10000420,136770-10000420-2
8694,ED-13885,TEC-AC-10000892,118311-10000892-4
8695,CR-12625,OFF-PA-10001934,112795-10001934-1
8696,CS-12400,FUR-TA-10003473,127096-10003473-3
8697,TS-21205,TEC-PH-10001051,119284-10001051-2
8698,TS-21205,FUR-FU-10004351,119284-10004351-3
8699,TS-21205,FUR-TA-10004152,119284-10004152-1
8700,TS-21205,TEC-PH-10000560,119284-10000560-2
8701,TS-21205,OFF-AP-10004249,119284-10004249-7
8702,TS-21205,OFF-ST-10001490,119284-10001490-1
8703,TS-21205,OFF-PA-10000312,119284-10000312-9
8704,RP-19390,OFF-AP-10002906,133494-10002906-3
8705,IL-15100,TEC-PH-10004100,111318-10004100-1
8706,NF-18475,OFF-FA-10000254,132745-10000254-4
8707,PP-18955,FUR-CH-10004289,146815-10004289-1
8708,PP-18955,OFF-AR-10003469,146815-10003469-3
8709,JD-16150,TEC-PH-10004188,119144-10004188-7
8710,JD-16150,FUR-BO-10004015,119144-10004015-3
8711,JD-16150,OFF-ST-10000991,119144-10000991-3
8712,EJ-14155,FUR-TA-10002958,105648-10002958-6
8713,PW-19240,FUR-BO-10002213,145422-10002213-3
8714,TS-21430,TEC-PH-10000004,136623-10000004-7
8715,TS-21430,OFF-BI-10003708,136623-10003708-2
8716,BM-11650,OFF-BI-10002949,121678-10002949-1
8717,AW-10930,OFF-AP-10001242,120824-10001242-6
8718,AW-10930,FUR-FU-10001424,120824-10001424-6
8719,AW-10930,OFF-AR-10003469,120824-10003469-1
8720,AW-10930,OFF-PA-10000232,120824-10000232-1
8721,AW-10930,FUR-CH-10000229,120824-10000229-3
8722,AW-10930,OFF-ST-10002562,120824-10002562-6
8723,AW-10930,OFF-BI-10001525,120824-10001525-1
8724,MH-17290,OFF-PA-10002986,135209-10002986-3
8725,MH-17290,OFF-PA-10000143,135209-10000143-2
8726,SW-20275,OFF-AR-10003752,148145-10003752-4
8727,SP-20860,TEC-AC-10002370,103870-10002370-4
8728,SP-20860,FUR-FU-10002030,103870-10002030-5
8729,SP-20860,FUR-BO-10002853,103870-10002853-1
8730,SP-20860,OFF-ST-10002562,103870-10002562-2
8731,SP-20860,TEC-AC-10004227,103870-10004227-7
8732,SC-20695,OFF-SU-10002573,111017-10002573-5
8733,PW-19030,OFF-PA-10003848,116988-10003848-1
8734,PW-19030,FUR-FU-10001290,116988-10001290-1
8735,PW-19030,TEC-AC-10003832,116988-10003832-1
8736,CS-12250,OFF-ST-10001558,169390-10001558-6
8737,RP-19855,OFF-ST-10001490,168774-10001490-5
8738,CS-12175,OFF-BI-10003669,161592-10003669-8
8739,MJ-17740,OFF-AR-10004441,131961-10004441-1
8740,MJ-17740,TEC-PH-10001924,131961-10001924-8
8741,JG-15160,OFF-AR-10004456,102498-10004456-7
8742,AG-10765,OFF-BI-10001890,113222-10001890-1
8743,CK-12205,FUR-FU-10000629,144771-10000629-1
8744,CK-12205,TEC-AC-10002323,144771-10002323-5
8745,HD-14785,OFF-AR-10003056,162376-10003056-1
8746,HD-14785,OFF-PA-10000300,162376-10000300-5
8747,BO-11350,FUR-FU-10000293,128076-10000293-2
8748,BO-11350,OFF-BI-10003638,128076-10003638-3
8749,BO-11350,TEC-MA-10002109,128076-10002109-2
8750,LC-16885,OFF-BI-10003527,163825-10003527-3
8751,LC-16885,TEC-PH-10004922,163825-10004922-1
8752,RB-19465,OFF-PA-10001001,105662-10001001-9
8753,RB-19465,TEC-PH-10001198,105662-10001198-1
8754,JD-16015,OFF-LA-10000443,152198-10000443-1
8755,JD-16015,OFF-BI-10003669,152198-10003669-4
8756,JD-16015,OFF-BI-10001628,152198-10001628-6
8757,MF-17665,OFF-AP-10002350,114307-10002350-3
8758,MF-17665,OFF-PA-10004100,114307-10004100-5
8759,MF-17665,FUR-FU-10000794,114307-10000794-2
8760,MF-17665,OFF-BI-10002012,114307-10002012-5
8761,BF-11170,OFF-BI-10003527,159891-10003527-1
8762,BF-11170,OFF-EN-10004483,159891-10004483-1
8763,FO-14305,OFF-ST-10003722,112578-10003722-1
8764,FO-14305,OFF-SU-10002557,112578-10002557-2
8765,BB-11545,OFF-AR-10002257,107083-10002257-5
8766,BB-11545,OFF-BI-10000756,107083-10000756-1
8767,BB-11545,OFF-AP-10004136,107083-10004136-2
8768,BB-11545,OFF-BI-10002194,107083-10002194-7
8769,IL-15100,TEC-AC-10000892,151722-10000892-2
8770,PO-19180,TEC-PH-10001870,151148-10001870-1
8771,PO-19180,FUR-CH-10002304,151148-10002304-8
8772,DB-13555,OFF-AP-10002534,115882-10002534-9
8773,DB-13555,OFF-PA-10001125,115882-10001125-7
8774,LC-16960,OFF-AP-10000804,132276-10000804-2
8775,LC-16960,OFF-BI-10002982,132276-10002982-1
8776,MP-18175,OFF-AR-10001547,163636-10001547-3
8777,EA-14035,FUR-CH-10000665,102813-10000665-5
8778,EA-14035,OFF-PA-10000520,102813-10000520-4
8779,BP-11095,FUR-BO-10004015,135377-10004015-2
8780,BM-11785,OFF-ST-10004258,165813-10004258-2
8781,CM-12715,OFF-AR-10003696,133585-10003696-5
8782,CM-12715,FUR-BO-10001811,133585-10001811-1
8783,JD-16150,OFF-BI-10001249,116911-10001249-2
8784,JD-16150,FUR-TA-10003473,116911-10003473-1
8785,AS-10630,OFF-LA-10003190,129224-10003190-4
8786,CM-11815,TEC-PH-10001305,145765-10001305-1
8787,CM-11815,OFF-PA-10001534,145765-10001534-1
8788,CM-11815,TEC-AC-10000844,145765-10000844-2
8789,JE-15715,FUR-CH-10000847,126914-10000847-6
8790,JE-15715,FUR-BO-10000468,126914-10000468-7
8791,AG-10525,OFF-BI-10002799,169572-10002799-4
8792,TT-21220,TEC-PH-10001557,162075-10001557-5
8793,BP-11095,OFF-LA-10001934,162992-10001934-1
8794,BP-11095,OFF-FA-10004248,162992-10004248-2
8795,BP-11095,TEC-PH-10001944,162992-10001944-5
8796,BP-11095,TEC-PH-10002085,162992-10002085-2
8797,MJ-17740,OFF-PA-10003441,106397-10003441-1
8798,MJ-17740,OFF-AR-10004602,106397-10004602-4
8799,VM-21685,TEC-PH-10002555,150140-10002555-1
8800,KT-16480,TEC-CO-10001449,116666-10001449-1
8801,CS-12250,OFF-PA-10004285,148992-10004285-1
8802,AB-10015,TEC-PH-10000562,140935-10000562-2
8803,AB-10015,FUR-BO-10003966,140935-10003966-3
8804,AH-10030,TEC-AC-10003614,157644-10003614-3
8805,AH-10030,OFF-LA-10003148,157644-10003148-1
8806,DO-13435,OFF-BI-10002133,100398-10002133-1
8807,MC-17590,FUR-FU-10002813,113082-10002813-4
8808,JF-15190,OFF-BI-10004330,110646-10004330-3
8809,JF-15190,TEC-PH-10002807,110646-10002807-1
8810,JF-15190,OFF-LA-10001404,110646-10001404-1
8811,SM-20950,OFF-PA-10004911,120614-10004911-3
8812,SP-20650,OFF-AP-10004233,140172-10004233-2
8813,SP-20650,OFF-AR-10002766,140172-10002766-1
8814,CK-12760,FUR-CH-10003199,127754-10003199-2
8815,PW-19240,TEC-PH-10003012,144274-10003012-3
8816,PW-19240,OFF-PA-10001583,144274-10001583-4
8817,PW-19240,OFF-AR-10001940,144274-10001940-1
8818,PW-19240,OFF-EN-10003286,144274-10003286-1
8819,PW-19240,OFF-PA-10003441,144274-10003441-3
8820,EB-14170,OFF-PA-10003395,142930-10003395-3
8821,DK-13090,TEC-CO-10003236,100622-10003236-9
8822,DK-13090,OFF-BI-10002982,100622-10002982-4
8823,DK-13090,OFF-AR-10004010,100622-10004010-5
8824,DK-13090,OFF-PA-10002947,100622-10002947-1
8825,TB-21055,OFF-EN-10003845,117156-10003845-8
8826,AG-10900,OFF-LA-10003190,115399-10003190-6
8827,SC-20020,OFF-PA-10002986,157847-10002986-2
8828,SC-20020,OFF-PA-10001593,157847-10001593-3
8829,BB-11545,OFF-PA-10000528,115168-10000528-1
8830,VP-21760,OFF-ST-10001932,109680-10001932-3
8831,RP-19270,OFF-BI-10003727,167983-10003727-3
8832,DH-13675,FUR-FU-10002759,145324-10002759-3
8833,SW-20455,OFF-BI-10000545,153423-10000545-1
8834,KF-16285,OFF-ST-10004950,132675-10004950-1
8835,KF-16285,TEC-PH-10003171,132675-10003171-8
8836,KF-16285,OFF-AR-10000614,132675-10000614-1
8837,KF-16285,OFF-AR-10000034,132675-10000034-1
8838,KF-16285,OFF-LA-10003766,132675-10003766-1
8839,FH-14275,OFF-AR-10001725,153808-10001725-7
8840,FH-14275,OFF-BI-10002794,153808-10002794-6
8841,FH-14275,TEC-AC-10004171,153808-10004171-2
8842,JR-16210,TEC-AC-10003628,112396-10003628-8
8843,JR-16210,TEC-AC-10004761,112396-10004761-3
8844,JC-16105,OFF-ST-10000885,141173-10000885-6
8845,BP-11290,OFF-BI-10004209,156664-10004209-7
8846,BP-11290,OFF-FA-10002988,156664-10002988-4
8847,BP-11290,OFF-PA-10002222,156664-10002222-9
8848,BP-11290,OFF-AP-10004487,156664-10004487-1
8849,FA-14230,TEC-PH-10003505,140718-10003505-7
8850,FA-14230,FUR-FU-10000076,140718-10000076-1
8851,FA-14230,OFF-BI-10004728,140718-10004728-2
8852,FA-14230,OFF-PA-10002250,140718-10002250-9
8853,DN-13690,OFF-PA-10003823,119977-10003823-1
8854,FO-14305,OFF-SU-10000898,115343-10000898-5
8855,FO-14305,TEC-AC-10003832,115343-10003832-6
8856,DP-13105,OFF-BI-10001679,163671-10001679-2
8857,JW-15220,TEC-AC-10002335,135909-10002335-2
8858,JW-15220,TEC-PH-10003187,135909-10003187-3
8859,JW-15220,OFF-BI-10003527,135909-10003527-5
8860,TT-21460,TEC-PH-10003171,114356-10003171-3
8861,SN-20560,OFF-LA-10000414,125934-10000414-3
8862,SN-20560,FUR-FU-10002107,125934-10002107-8
8863,SN-20560,OFF-BI-10004593,125934-10004593-2
8864,SN-20560,OFF-AP-10003860,125934-10003860-1
8865,SN-20560,OFF-PA-10000556,125934-10000556-3
8866,JM-15865,OFF-AP-10003281,158148-10003281-3
8867,SB-20185,FUR-BO-10004218,120411-10004218-4
8868,SB-20185,TEC-PH-10002185,120411-10002185-1
8869,CC-12475,TEC-MA-10003176,158260-10003176-6
8870,SH-19975,OFF-BI-10002003,101805-10002003-1
8871,SH-19975,FUR-FU-10000023,101805-10000023-7
8872,SH-19975,OFF-ST-10002756,101805-10002756-5
8873,RB-19435,TEC-MA-10002694,105137-10002694-1
8874,RB-19435,OFF-BI-10002429,105137-10002429-1
8875,TC-21295,OFF-BI-10003684,142489-10003684-2
8876,CT-11995,OFF-SU-10003505,141264-10003505-1
8877,CT-11995,OFF-AP-10002534,141264-10002534-5
8878,GZ-14470,TEC-MA-10004626,126928-10004626-4
8879,GZ-14470,OFF-ST-10000615,126928-10000615-3
8880,AM-10360,OFF-PA-10000659,107944-10000659-1
8881,AM-10360,TEC-AC-10000736,107944-10000736-2
8882,AH-10120,TEC-AC-10003038,135594-10003038-5
8883,MY-18295,TEC-PH-10004071,115252-10004071-1
8884,MY-18295,OFF-PA-10001667,115252-10001667-1
8885,BS-11590,OFF-BI-10001982,107398-10001982-6
8886,BS-11590,OFF-BI-10004141,107398-10004141-2
8887,BS-11590,OFF-BI-10002103,107398-10002103-2
8888,BB-10990,OFF-ST-10002574,169642-10002574-2
8889,ML-17755,FUR-FU-10003394,103968-10003394-6
8890,FC-14245,TEC-PH-10003072,147256-10003072-4
8891,FC-14245,OFF-AP-10003057,147256-10003057-1
8892,CR-12625,FUR-CH-10001146,162159-10001146-1
8893,LC-16960,FUR-CH-10003973,111038-10003973-2
8894,GZ-14470,FUR-TA-10001307,124723-10001307-4
8895,BD-11320,FUR-FU-10004071,167241-10004071-3
8896,BD-11320,OFF-ST-10001505,167241-10001505-1
8897,BD-11320,TEC-PH-10004614,167241-10004614-1
8898,BD-11320,OFF-PA-10004911,167241-10004911-3
8899,EM-14095,TEC-PH-10003601,163237-10003601-4
8900,EM-14095,OFF-LA-10004545,163237-10004545-2
8901,BP-11290,FUR-FU-10001379,150483-10001379-3
8902,BP-11290,OFF-PA-10001846,150483-10001846-1
8903,BP-11290,FUR-CH-10000422,150483-10000422-1
8904,BP-11290,OFF-PA-10004621,150483-10004621-1
8905,SU-20665,OFF-LA-10001474,126431-10001474-3
8906,SU-20665,TEC-AC-10001635,126431-10001635-3
8907,SU-20665,OFF-PA-10001950,126431-10001950-7
8908,AY-10555,TEC-PH-10001552,139934-10001552-6
8909,EM-13825,OFF-PA-10003790,109603-10003790-1
8910,SA-20830,OFF-LA-10002475,160661-10002475-2
8911,CA-12265,TEC-AC-10000303,102610-10000303-9
8912,CA-12265,TEC-PH-10000127,102610-10000127-1
8913,CA-12265,OFF-BI-10004364,102610-10004364-3
8914,CA-12265,OFF-LA-10002195,102610-10002195-4
8915,CV-12805,OFF-ST-10001490,144057-10001490-8
8916,CV-12805,OFF-BI-10002852,144057-10002852-1
8917,CV-12805,OFF-AP-10000390,144057-10000390-4
8918,CV-12805,OFF-PA-10004327,144057-10004327-7
8919,CV-12805,OFF-BI-10002353,144057-10002353-1
8920,AH-10690,FUR-FU-10003192,160276-10003192-1
8921,DS-13180,TEC-AC-10000736,132983-10000736-1
8922,AH-10690,TEC-PH-10003095,145709-10003095-5
8923,AH-10690,FUR-FU-10002885,145709-10002885-1
8924,ZC-21910,OFF-BI-10001525,133928-10001525-4
8925,DF-13135,TEC-PH-10004241,168032-10004241-1
8926,DF-13135,OFF-BI-10000546,168032-10000546-1
8927,DF-13135,FUR-TA-10004256,168032-10004256-6
8928,SS-20140,OFF-AR-10002067,143616-10002067-9
8929,FP-14320,FUR-TA-10000688,168704-10000688-6
8930,FP-14320,FUR-TA-10002530,168704-10002530-2
8931,FP-14320,TEC-PH-10001061,168704-10001061-2
8932,HE-14800,FUR-FU-10001057,143252-10001057-9
8933,HE-14800,TEC-AC-10002331,143252-10002331-2
8934,SP-20545,FUR-FU-10003724,102134-10003724-1
8935,BP-11185,OFF-PA-10000528,130036-10000528-1
8936,BP-11185,TEC-AC-10001908,130036-10001908-1
8937,PG-18895,OFF-AR-10003903,134117-10003903-2
8938,PG-18895,TEC-PH-10004908,134117-10004908-1
8939,PG-18895,OFF-AR-10001940,134117-10001940-1
8940,PG-18895,OFF-BI-10002026,134117-10002026-9
8941,JP-15520,OFF-SU-10003936,130918-10003936-7
8942,NW-18400,OFF-BI-10002813,159023-10002813-4
8943,NW-18400,TEC-MA-10003337,159023-10003337-1
8944,SW-20245,FUR-CH-10001545,111717-10001545-2
8945,EH-14005,OFF-PA-10000062,154592-10000062-1
8946,SC-20260,OFF-SU-10001574,128622-10001574-1
8947,NC-18535,OFF-PA-10001972,148355-10001972-1
8948,NC-18535,OFF-BI-10000201,148355-10000201-1
8949,AS-10090,OFF-AP-10003278,132913-10003278-1
8950,JL-15130,FUR-TA-10002903,150910-10002903-9
8951,JL-15130,TEC-AC-10001013,150910-10001013-4
8952,JL-15130,OFF-ST-10000918,150910-10000918-2
8953,JL-15130,OFF-AR-10001419,150910-10001419-2
8954,JL-15130,OFF-AP-10003266,150910-10003266-5
8955,VG-21790,FUR-BO-10000468,156790-10000468-1
8956,HG-14965,OFF-PA-10004610,126480-10004610-8
8957,JH-15430,FUR-FU-10004963,105620-10004963-2
8958,JH-15430,TEC-MA-10004626,105620-10004626-1
8959,RO-19780,TEC-PH-10003437,150266-10003437-2
8960,RO-19780,OFF-AP-10002867,150266-10002867-6
8961,RO-19780,FUR-CH-10002126,150266-10002126-8
8962,RO-19780,OFF-AR-10001761,150266-10001761-1
8963,LW-17125,FUR-FU-10004665,157280-10004665-2
8964,LW-17125,TEC-AC-10000057,157280-10000057-8
8965,LW-17125,FUR-FU-10003806,157280-10003806-7
8966,CC-12370,OFF-BI-10000145,106691-10000145-1
8967,JP-16135,TEC-AC-10000892,134180-10000892-7
8968,JP-16135,FUR-CH-10004886,134180-10004886-4
8969,DD-13570,OFF-ST-10002554,166730-10002554-3
8970,ES-14080,OFF-AR-10001662,157469-10001662-1
8971,ES-14080,TEC-PH-10004531,157469-10004531-1
8972,MV-17485,FUR-CH-10000665,122308-10000665-2
8973,RD-19900,TEC-AC-10003023,149034-10003023-4
8974,RL-19615,FUR-BO-10004709,159226-10004709-3
8975,JP-15460,OFF-PA-10000477,156622-10000477-3
8976,JP-15460,OFF-PA-10002923,156622-10002923-7
8977,JP-15460,FUR-TA-10003008,156622-10003008-1
8978,JP-15460,OFF-BI-10003707,156622-10003707-6
8979,DM-13345,OFF-BI-10000546,119529-10000546-5
8980,CS-11860,OFF-BI-10000404,150413-10000404-1
8981,DL-13315,OFF-BI-10001196,108182-10001196-8
8982,LC-16870,OFF-AP-10001626,110898-10001626-2
8983,LC-16870,OFF-BI-10004656,110898-10004656-1
8984,LC-16870,FUR-FU-10003773,110898-10003773-1
8985,LC-16870,FUR-TA-10000849,110898-10000849-1
8986,JG-15115,FUR-FU-10000222,123092-10000222-7
8987,JG-15115,OFF-BI-10001718,123092-10001718-9
8988,JG-15115,TEC-PH-10001700,123092-10001700-1
8989,JG-15115,OFF-AR-10004078,123092-10004078-9
8990,HM-14860,FUR-FU-10003026,128587-10003026-9
8991,HM-14860,TEC-CO-10003763,128587-10003763-4
8992,TN-21040,TEC-AC-10004708,139577-10004708-1
8993,VP-21760,TEC-AC-10003499,159100-10003499-1
8994,VP-21760,FUR-TA-10001950,159100-10001950-1
8995,CS-12355,OFF-PA-10000312,109043-10000312-9
8996,CS-12355,OFF-AP-10004708,109043-10004708-1
8997,PG-18820,TEC-PH-10004531,116491-10004531-3
8998,HG-14845,OFF-PA-10000474,122763-10000474-5
8999,HG-14845,OFF-PA-10002377,122763-10002377-2
9000,MH-18115,FUR-CH-10001482,137785-10001482-4
9001,TB-21280,OFF-BI-10001553,133389-10001553-8
9002,EM-13825,TEC-AC-10000199,103807-10000199-5
9003,EM-13825,OFF-PA-10002195,103807-10002195-1
9004,JF-15415,TEC-AC-10001767,102855-10001767-2
9005,JF-15415,OFF-AR-10002467,102855-10002467-2
9006,NB-18655,OFF-ST-10001321,107825-10001321-9
9007,NB-18655,OFF-ST-10000777,107825-10000777-3
9008,NB-18655,OFF-LA-10003720,107825-10003720-7
9009,NB-18655,FUR-FU-10000206,107825-10000206-5
9010,CS-11860,OFF-PA-10000791,106047-10000791-3
9011,ND-18460,OFF-BI-10001787,127803-10001787-2
9012,ED-13885,TEC-AC-10004353,137071-10004353-1
9013,EA-14035,FUR-FU-10001861,121447-10001861-1
9014,BP-11050,OFF-AR-10002766,143084-10002766-1
9015,BP-11050,OFF-EN-10003072,143084-10003072-1
9016,NS-18640,OFF-BI-10001636,131639-10001636-1
9017,NS-18640,OFF-BI-10000948,131639-10000948-1
9018,MV-17485,OFF-PA-10001838,161361-10001838-1
9019,MV-17485,OFF-BI-10002215,161361-10002215-1
9020,LE-16810,TEC-AC-10001314,100706-10001314-9
9021,LE-16810,FUR-FU-10002268,100706-10002268-2
9022,VP-21760,OFF-BI-10002133,129525-10002133-1
9023,TC-21475,FUR-FU-10001979,141880-10001979-9
9024,SG-20470,FUR-CH-10001482,165799-10001482-1
9025,VP-21760,TEC-AC-10002018,102127-10002018-2
9026,VP-21760,TEC-AC-10000397,102127-10000397-1
9027,VP-21760,FUR-FU-10003976,102127-10003976-3
9028,PO-18865,FUR-FU-10002597,152415-10002597-1
9029,PO-18865,FUR-FU-10004864,152415-10004864-1
9030,JL-15130,OFF-BI-10002103,138198-10002103-1
9031,RW-19540,OFF-AP-10001005,128041-10001005-3
9032,RW-19540,FUR-TA-10002607,128041-10002607-2
9033,RB-19465,FUR-CH-10000454,105823-10000454-4
9034,SC-20095,OFF-BI-10001359,152268-10001359-1
9035,EM-13960,OFF-BI-10003196,148873-10003196-2
9036,EM-13960,TEC-AC-10003657,148873-10003657-1
9037,RP-19390,OFF-PA-10002262,166492-10002262-2
9038,RP-19390,OFF-ST-10002214,166492-10002214-2
9039,HZ-14950,TEC-PH-10003555,157420-10003555-5
9040,AB-10105,OFF-BI-10000545,117121-10000545-9
9041,ND-18460,FUR-TA-10004607,138177-10004607-7
9042,XP-21865,FUR-FU-10000277,114335-10000277-3
9043,MM-18280,OFF-AP-10004532,168760-10004532-6
9044,ML-17395,TEC-AC-10003911,168830-10003911-4
9045,KM-16225,OFF-BI-10003196,137463-10003196-5
9046,KM-16225,TEC-AC-10000358,137463-10000358-1
